id,en_title,activity_type,location,difficulty,distance_m,duration_min,summary,keywords,summary_source,hazard_flags,condition_flags,has_hazard,has_condition_info
smgpoicde4ca0e9e74d6e90718d5be6d132540_reduced,Saubach/San Ingenuino - Rampoldsteig/Sentiero Rampold - Heidrichsberg/Monte Heidrichsberg,hiking,Barbian/Barbiano,2,900.0,4.2,Hiking route in Barbian/Barbiano.,,template,,,False,False
smgpoi25bba2883151d51bf4794ccc3ac0e9a7_reduced,Muletrack Anteriovo - Trodena,hiking,Truden/Trodena,2,900.0,4.2,Hiking route in Truden/Trodena.,muletrack anteriovo - trodena,template,,,False,False
smgpoia773981a8fdf7dbadf11ac7fd265f7fe_reduced,Mulattiera Trodena - Anterivo,hiking,Truden/Trodena,2,900.0,4.2,Hiking route in Truden/Trodena.,mulattiera trodena - anterivo,template,,,False,False
smgpoi1f8e837ba5e76507f96bf9672c9c9e3b,Saurian trail GEOPARC Bletterbach,skiing,Aldein/Aldino,2,900.0,4.2,Skiing route in Aldein/Aldino.,"geoparc bletterbach, saurian trail",template,,,False,False
smgpoi180621e2d12bd3171a9432498efebdaa,Savinè,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,,template,,,False,False
dss_612624,Savinè,winter,Corvara,4,1021.0,4.8,Winter route in Corvara. Distance: 1021m. Duration: approx. 4 min. Elevation gain: 268m (moderate difficulty).,,template,,,False,False
smgpoi749a428d357ca1ee4fe3eba731a39044,Saxenle,family,Ratschings/Racines,2,900.0,4.2,Family route in Ratschings/Racines.,,template,,family,False,True
smgpoi4de00b0e70da760b950ab551eea704c9,Saxner,cycling,Ratschings/Racines,2,900.0,4.2,Cycling route in Ratschings/Racines.,,template,,,False,False
smgpoi40a04f763fa6304c11fb6650b337f2da,Saxner,running,Ratschings/Racines,2,900.0,4.2,Running route in Ratschings/Racines.,,template,,,False,False
dss_216278,,winter,Unknown,2,1350.0,9.6,Winter route in Unknown. Distance: 1350m. Duration: approx. 9 min. Elevation gain: 203m (easy difficulty).,,template,,,False,False
dss_634,Scandola,winter,Unknown,2,847.0,8.4,Winter route in Unknown. Distance: 847m. Duration: approx. 8 min. Elevation gain: 206m (easy difficulty).,,template,,,False,False
smgpoi11115dc444d4636a120192286d0c55ce,Schabs / Sciaves Cirular Hike,cycling,Natz-Schabs/Naz-Sciaves,2,900.0,4.2,Cycling route in Natz-Schabs/Naz-Sciaves.,"schabs, cirular hike, schabs / sciaves cirular hike",template,,,False,False
smgpoic081aca22dd368cdc638ae2f2bfcbebe,Scaleres - Punta Quiara - Malga Zirmait - Scaleres,summer,Vahrn/Varna,2,900.0,4.2,Summer route in Vahrn/Varna.,"scaleres, punta quiara - malga zirmait - scaleres",template,,,False,False
smgpoi489420351b7d9fd17ce9cb78d035d186,S-chanf - Zernez,running,Unknown,2,900.0,4.2,Running route in Unknown.,s-chanf - zernez,template,,,False,False
smgpoi501ce09d2036cfcb0aca3b9d0de12489_reduced,Schatzerhütte Panoramic Trail,hiking,Brixen/Bressanone,2,900.0,4.2,Hiking route in Brixen/Bressanone.,schatzerhütte panoramic trail,template,,,False,False
smgpoifee8fb3e723468ab2c183b8c35d0cb60_reduced,Scheibenkofel Trail,cycling,Latsch/Laces,2,900.0,4.2,Cycling route in Latsch/Laces.,scheibenkofel trail,template,,,False,False
smgpoi03ff2d91533527df57fe424716bffc74_reduced,Parkingplace Schermoos - Aschl - Hafling,hiking,Hafling/Avelengo,2,900.0,4.2,Hiking route in Hafling/Avelengo.,schermoos - aschl - hafling,template,,,False,False
smgpoicec2e21c4d3bdf5178cb15ea50cf516c_reduced,Schermoos - Gschnofer Stall - Tomanegger,hiking,Mölten/Meltina,2,900.0,4.2,Hiking route in Mölten/Meltina.,,template,,,False,False
smgpoiaa2d3c73dc97e215edd8c123ef050870_reduced,Parkingplace Schermoos - Restaurant Lanzenschuster,hiking,Mölten/Meltina,2,900.0,4.2,Hiking route in Mölten/Meltina.,schermoos - restaurant lanzenschuster,template,,,False,False
smgpoi6235ae0286181639696e3edfb3502311_reduced,Parking Schermoos - Möltner Kaser - Auener Joch - Kreuzjoch,hiking,Mölten/Meltina,2,900.0,4.2,Hiking route in Mölten/Meltina.,,template,,,False,False
smgpoiaad4185a7d8984af4b1f4b7e433373a4,Schiappen - Sella,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,schiappen - sella,template,,,False,False
dss_216179,Schiappen - Sella,winter,Sëlva/Selva di Val Gardena,2,1000.0,8.4,Winter route in Sëlva/Selva di Val Gardena. Distance: 1000m. Duration: approx. 8 min. Elevation gain: 100m (easy difficulty).,schiappen - sella,template,,,False,False
dss_215974,Schilling,winter,Mühlbach/Rio di Pusteria,2,1700.0,8.4,Winter route in Mühlbach/Rio di Pusteria. Distance: 1700m. Duration: approx. 8 min. Elevation gain: 164m (easy difficulty).,,template,,,False,False
smgpoifd1c2f23d8844771836c8c5914404c40,Schilling,running,Mühlbach/Rio di Pusteria,2,900.0,4.2,Running route in Mühlbach/Rio di Pusteria.,,template,,,False,False
dss_741,Schilling,winter,Mühlbach/Rio di Pusteria,2,1979.0,4.2,Winter route in Mühlbach/Rio di Pusteria. Distance: 1979m. Elevation gain: 438m (easy difficulty).,,template,,,False,False
smgpoi1cba1d440fd819f1b2a0a19bc894e7c3,Schilling,hiking,Mühlbach/Rio di Pusteria,2,900.0,4.2,Hiking route in Mühlbach/Rio di Pusteria. Rental equipment available.,,template,,rental,False,True
smgpoia8da57227ac7aec088e34f6715264a83_reduced,Schlaneid - Bacherhof - St. Ulrich,hiking,Mölten/Meltina,2,900.0,4.2,Hiking route in Mölten/Meltina.,schlaneid - bacherhof - st. ulrich,template,,,False,False
smgpoi71cc186739cc1783122cfb69a91edc18_reduced,Schlaneid - restaurant Kreuzweg,family,Mölten/Meltina,2,900.0,4.2,Family route in Mölten/Meltina.,"schlaneid - restaurant kreuzweg, schlaneid",template,,family,False,True
smgpoi50b47e4447d63b12cee3fcda47289761,Schlern Trail,hiking,Kastelruth/Castelrotto,2,900.0,4.2,Hiking route in Kastelruth/Castelrotto.,schlern trail,template,,,False,False
smgpoi516f92ec4fa5cd873e9e3fe0d14e5686,Schlinig - Alpine pasture trail,hiking,Mals/Malles,2,900.0,4.2,Hiking route in Mals/Malles. Rental equipment available.,schlinig - alpine pasture trail,template,,rental,False,True
smgpoidb6509a9024a4e0940320e4002cb5fc2,Tour to Alp Schlinig,running,Mals/Malles,2,900.0,4.2,Running route in Mals/Malles.,"tour, alp schlinig",template,,,False,False
smgpoid82e93da4f81f9d6b3ebd3d65e1f9b91,Schlinig - Trail Fölla,hiking,Mals/Malles,2,900.0,4.2,Hiking route in Mals/Malles. Rental equipment available.,schlinig - trail fölla,template,,rental,False,True
smgpoida99725c9998cc7d159384d36eab2631,Schlinig - Trail Monterodes,hiking,Mals/Malles,2,900.0,4.2,Hiking route in Mals/Malles. Rental equipment available.,schlinig - trail monterodes,template,,rental,False,True
smgpoic2d4d8b877d4dabce572b2e9ef1c5d8d,Schlinig - Trail Rasass,hiking,Mals/Malles,2,900.0,4.2,Hiking route in Mals/Malles. Rental equipment available.,schlinig - trail rasass,template,,rental,False,True
smgpoi33f5dffa092931bb34c59e5844a42431,Schlinig - Trail Sesvenna,hiking,Mals/Malles,2,900.0,4.2,Hiking route in Mals/Malles. Rental equipment available.,schlinig - trail sesvenna,template,,rental,False,True
smgpoi2a6d0f59f9438db9c6f0f6ceb2eac04c,Schlinig - Nordic center,hiking,Mals/Malles,2,900.0,4.2,Hiking route in Mals/Malles. Rental equipment available.,schlinig - nordic center,template,,rental,False,True
smgpoib5360999738879c6892e770407e4d56a,Schlittelweg Lü-Tschierv,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,schlittelweg lü-tschierv,template,,,False,False
smgpoi4d61a49c3faf44fbd3fc7f5e0c871905_reduced,Schloss Annenberg Tour (Castello di S. Anna),cycling,Latsch/Laces,2,900.0,4.2,Cycling route in Latsch/Laces.,"schloss annenberg tour, (castello di s. anna",template,,,False,False
smgpoica793125e7629b3b152e7054c2f6a895_reduced,Schlossberg round,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,schlossberg,template,,,False,False
smgpoi62504c0e6ef31fe88ab7f491375cb0bb_reduced,Castel Katzenzungen and the Versoaln Vine and Red Path,hiking,Tisens/Tesimo,2,900.0,4.2,Hiking route in Tisens/Tesimo.,"the versoaln vine, castel katzenzungen, red path",template,,,False,False
smgpoib11deef98cb818e15dd7fd5b960449de,Ruins of Castle Neurasen,skiing,Rasen-Antholz/Rasun Anterselva,2,900.0,4.2,Skiing route in Rasen-Antholz/Rasun Anterselva.,"castle neurasen, ruins",template,,,False,False
smgpoi3890687e75aa4ba4e8a999073b63a4b6_reduced,Castle Circular Trail,hiking,Tisens/Tesimo,2,900.0,4.2,Hiking route in Tisens/Tesimo.,castle circular trail,template,,,False,False
smgpoi9f5f6666aa2884dd7b15f465bdfb8e15_reduced,Castle Circular Trail at winter,hiking,Tisens/Tesimo,2,900.0,4.2,Hiking route in Tisens/Tesimo.,"castle circular trail, winter",template,,,False,False
smgpoie0b37a893600086b0ac6adee202e1339_reduced,Schmieder hut - Köser valley,cycling,Aldein/Aldino,2,900.0,4.2,Cycling route in Aldein/Aldino.,schmieder hut - köser valley,template,,,False,False
smgpoifd7b75ca2ad863a77a6b31e488bd0e1a,Schmieder hut - Köser valley - Neuhütt,summer,Aldein/Aldino,2,900.0,4.2,Summer route in Aldein/Aldino.,schmieder hut - köser valley - neuhütt,template,,,False,False
smgpoiff58b1e60d1fdbb86851d43a84db96a3,Schnaggenkreuz Loop,running,Völs am Schlern/Fiè allo Sciliar,2,900.0,4.2,Running route in Völs am Schlern/Fiè allo Sciliar.,schnaggenkreuz loop,template,,,False,False
smgpoi2e9bcaf99a05fd9a35176deb6285fd6e,Schnalstal Glacier Cable Car,running,Schnals/Senales,2,900.0,4.2,Running route in Schnals/Senales.,schnalstal glacier cable car,template,,,False,False
smgpoi0c201856088afd37ffd6e720b4f0a6c0_reduced,Schnalswaal irrigation channel,family,Kastelbell-Tschars/Castelbello-Ciardes,2,900.0,4.2,Family route in Kastelbell-Tschars/Castelbello-Ciardes.,"schnalswaal irrigation channel, schnalswaal",template,,family,False,True
smgpoif28005afbbf587e95554cee903b806c7,Schneebiger Nock / Monte Nevoso,winter,Sand in Taufers/Campo Tures,2,900.0,4.2,Winter route in Sand in Taufers/Campo Tures.,schneebiger nock / monte nevoso,template,,,False,False
smgpoib88d456b3d60654c62e86856474c0882,Snow report since 1951,family,Sëlva/Selva di Val Gardena,2,900.0,4.2,Family route in Sëlva/Selva di Val Gardena.,"snow report, 1951",template,,family,False,True
smgpoi8986c80e9c84e18cc8af2e09007c42fb,Snow report since 1951 - Winter,hiking,Sëlva/Selva di Val Gardena,2,900.0,4.2,Hiking route in Sëlva/Selva di Val Gardena.,"snow report, 1951 - winter",template,,,False,False
smgpoida27e0332f0bcc7a021accda095b92cc,Snowy Loop Hike to Moschwaldalm Mountain Hut,climbing,Hafling/Avelengo,2,900.0,4.2,Climbing route in Hafling/Avelengo.,"snowy loop hike, moschwaldalm mountain hut",template,,,False,False
smgpoi374937d7047425b3675651a625bb02a8,Snowshoe roundtrip on the Jochgrimm,cycling,Aldein/Aldino,2,900.0,4.2,Cycling route in Aldein/Aldino.,"roundtrip, the jochgrimm, jochgrimm",template,,,False,False
smgpoieee4b7b7d956d6064541f06a279510c8,Circular snowshoe hike Mittertal / Val di Mezzo - Obertal / Val di Sopra,cycling,Ratschings/Racines,2,900.0,4.2,Cycling route in Ratschings/Racines.,circular snowshoe hike,template,,,False,False
smgpoica3869ef1a82ae2cee83bec1aec3723d,Snowshoeing | Ski Tour | winterhike Astjoch,climbing,Rodeneck/Rodengo,2,900.0,4.2,Climbing route in Rodeneck/Rodengo.,"astjoch, | ski tour, ski tour",template,,,False,False
smgpoi914443a182e26dde4aabd115fe86df90,Snow shoes walking at the Cima Lasta,hiking,St.Lorenzen/San Lorenzo di Sebato,2,900.0,4.2,Hiking route in St.Lorenzen/San Lorenzo di Sebato.,"the cima lasta, snow shoes",template,,,False,False
smgpoi963ce87ed23c542099080ed370903d9f,Snowshoe tour: To the mountain Hörneggele in the Gsiesertal Valley (2127 m),skiing,Gsies/Valle di Casies,2,900.0,4.2,Skiing route in Gsies/Valle di Casies.,"hörneggele, the gsiesertal valley, snowshoe tour, the mountain, 2127",template,,,False,False
smgpoi9a963fc2d1ac53190420c5be755b8910,Snowshoe Tour: To the Kalksteinjöchl in the Gsiesertal Valley (2349 m),hiking,Gsies/Valle di Casies,2,900.0,4.2,Hiking route in Gsies/Valle di Casies.,"the gsiesertal valley, snowshoe tour, the kalksteinjöchl, kalksteinjöchl, 2349",template,,,False,False
smgpoib34013a01f8454944c1c6be233b55bcf,Snowshoe tour: Along the Besinnungsweg (path of reflexation) in the Gsiesertal Valley,skiing,Gsies/Valle di Casies,2,900.0,4.2,Skiing route in Gsies/Valle di Casies.,"the gsiesertal valley, snowshoe tour, the besinnungsweg, (path, reflexation",template,,,False,False
smgpoi3fe2cdafd6033018d3de48f1bf6acebb,Snowshoe tour: To the Mountain Salzla in Taisten (2131 m),hiking,Rasen-Antholz/Rasun Anterselva,2,900.0,4.2,Hiking route in Rasen-Antholz/Rasun Anterselva.,"the mountain salzla, taisten, snowshoe tour, 2131",template,,,False,False
smgpoic61fee0534e905e29ab5bc52c60b1cbc,Snow shoes walking at the Sambock,hiking,Pfalzen/Falzes,2,900.0,4.2,Hiking route in Pfalzen/Falzes.,"snow shoes, the sambock",template,,,False,False
smgpoi8148e8ca6537c2ce6294b2cc4799212f,Snowshoe Tour: To the Mountain Hochkreuzspitze in the Gsiesertal Valley (2739 m),running,Gsies/Valle di Casies,2,900.0,4.2,Running route in Gsies/Valle di Casies.,"the mountain hochkreuzspitze, the gsiesertal valley, snowshoe tour, 2739",template,,,False,False
smgpoi7a7b4f49f12f008be9aaf64e2145550f,Snow shoe hiking tour to the Plattner Spitze,cycling,Pfalzen/Falzes,2,900.0,4.2,Cycling route in Pfalzen/Falzes.,"the plattner spitze, tour",template,,,False,False
smgpoi8e8a952601b6fd65bb7f5edae524037e,Snow shoe hiking tour at the Putzenhöe,climbing,Kiens/Chienes,2,900.0,4.2,Climbing route in Kiens/Chienes.,"tour, the putzenhöe",template,,,False,False
smgpoi5afe020624ba1e6f7bbcdfefef1efe1e,Snowshoe tour along the Adolf Munkel Trail,climbing,Villnöss/Funes,2,900.0,4.2,Climbing route in Villnöss/Funes.,"the adolf munkel trail, tour",template,,,False,False
smgpoi1f64065922c4dd91d50c99fa867ee6e7,Snowshoe hike Eggemoaralm,cycling,Mühlwald/Selva dei Molini,2,900.0,4.2,Cycling route in Mühlwald/Selva dei Molini.,"snowshoe hike, eggemoaralm",template,,,False,False
smgpoic9727b22a90e5c309b5418297784004a,Snowshoe hike Eggespitz Lappach/Lappago,cycling,Vintl/Vandoies,2,900.0,4.2,Cycling route in Vintl/Vandoies.,"snowshoe hike, eggespitz lappach/lappago",template,,,False,False
smgpoibce49ec1320e2801f44ab9f4d9b0ee74,Snowshoe hike Furtalm Rein in Taufers/Riva di Tures,cycling,Sand in Taufers/Campo Tures,2,900.0,4.2,Cycling route in Sand in Taufers/Campo Tures.,"snowshoe hike furtalm rein, taufers/riva di tures, furtalm rein",template,,,False,False
smgpoif2d1275f4e10e478dcaa87ce129ea73c,Snow-shoe hike Gornerjoch/Giogo di Gorno Mühlwald/Selva dei Molini,cycling,Mühlwald/Selva dei Molini,2,900.0,4.2,Cycling route in Mühlwald/Selva dei Molini.,"snow-shoe hike, gornerjoch/giogo di, mühlwald/selva, molini",template,,,False,False
smgpoi0e346afd344c43558fc0a1eabb1a08f7,Snowshoe tour: Gsieser Törl in the Gsiesertal Valley (2205m),hiking,Gsies/Valle di Casies,2,900.0,4.2,Hiking route in Gsies/Valle di Casies.,"gsieser törl, the gsiesertal valley, snowshoe tour, 2205",template,,,False,False
smgpoi243aa1bf0b1b6637dd8eb1492281631f,Snowshoe hike Kasselerhütte Rein in Taufers/Riva di Tures,cycling,Sand in Taufers/Campo Tures,2,900.0,4.2,Cycling route in Sand in Taufers/Campo Tures.,"taufers/riva di tures, snowshoe hike kasselerhütte rein, kasselerhütte rein",template,,,False,False
smgpoi76126156a2264bd851493342de4fd662,Snowshoe hike Klammljoch/Passo Gola Rein in Taufers/Riva di Tures,cycling,Sand in Taufers/Campo Tures,2,900.0,4.2,Cycling route in Sand in Taufers/Campo Tures.,"taufers/riva di tures, klammljoch/passo gola rein",template,,,False,False
smgpoi8a5cb37af95a2ed73b79943d85e7299d,Snowshoe hike Passenalmen Lappach/Lappago,cycling,Vintl/Vandoies,2,900.0,4.2,Cycling route in Vintl/Vandoies.,"snowshoe hike, passenalmen lappach, lappago, passenalmen lappach/lappago",template,,,False,False
smgpoia1a3d73cfde0248fd3a4f85d2d38e96d,Snowshoe hike Pojeralm Ahornach/Acereto,cycling,Sand in Taufers/Campo Tures,2,900.0,4.2,Cycling route in Sand in Taufers/Campo Tures.,"snowshoe hike pojeralm ahornach/acereto, pojeralm ahornach",template,,,False,False
smgpoid50f56465feb9e96b4eab50a9eea8009,Snowshoe hike Rinsbachalmen Lappach/Lappago,cycling,Mühlwald/Selva dei Molini,2,900.0,4.2,Cycling route in Mühlwald/Selva dei Molini.,"snowshoe hike, rinsbachalmen lappach, lappago, rinsbachalmen lappach/lappago",template,,,False,False
smgpoi822c725a5cac08806d8b4410e00316a8,Snowshoe Tour: Rotlahner in the Gsiesertal Valley (2748 m),hiking,Gsies/Valle di Casies,2,900.0,4.2,Hiking route in Gsies/Valle di Casies.,"the gsiesertal valley, snowshoe tour, rotlahner, 2748 m, 2748",template,,,False,False
smgpoi06e0177fef2b4d8074af792aeb3e7d96,Snowshoe hike Schlafhäuser Ahornach/Acereto,cycling,Sand in Taufers/Campo Tures,2,900.0,4.2,Cycling route in Sand in Taufers/Campo Tures.,"snowshoe hike, schlafhäuser ahornach/acereto, schlafhäuser ahornach",template,,,False,False
smgpoif410e3bdada84f25b2bed797870352ec,Snowshoe Tour: Along the Taistner Unterrain,cycling,Welsberg-Taisten/Monguelfo-Tesido,2,900.0,4.2,Cycling route in Welsberg-Taisten/Monguelfo-Tesido.,"snowshoe tour, the taistner unterrain",template,,,False,False
smgpoi71f9645f25d17f29318b4c2f85789257_reduced,Snowshoe hiking at the Monte Tramontana,winter,Latsch/Laces,2,900.0,4.2,Winter route in Latsch/Laces.,"the monte tramontana, snowshoe",template,,,False,False
smgpoif9410c7a32182ef5142a53511b7ec914,Snowshoe tour: To the Pfinnhütten huts in the Gsiesertal Valley (2152m),hiking,Gsies/Valle di Casies,2,900.0,4.2,Hiking route in Gsies/Valle di Casies.,"the gsiesertal valley, snowshoe tour, the pfinnhütten, huts, pfinnhütten",template,,,False,False
smgpoi71fc27e01bd44c973d6e4cc5f3d065d1,Snowshoe Tour: To the Mountain Hoher Mann in the Gsiesertal Valley (2593m),hiking,Gsies/Valle di Casies,2,900.0,4.2,Hiking route in Gsies/Valle di Casies.,"the gsiesertal valley, snowshoe tour, the mountain hoher mann, 2593",template,,,False,False
smgpoideeb829a90744f19b90c877366e5f750,Snowshoe hike Malga Kofler/Kofleralm Alpine Farm,cycling,Sand in Taufers/Campo Tures,2,900.0,4.2,Cycling route in Sand in Taufers/Campo Tures.,malga kofler/kofleralm alpine farm,template,,,False,False
smgpoi6776c70759e31cc6acae4836de2cf078,Snowshoe tour: To the Schuier Alm in the Gsiesertal Valley (1958m),hiking,Gsies/Valle di Casies,2,900.0,4.2,Hiking route in Gsies/Valle di Casies.,"the gsiesertal valley, snowshoe tour, the schuier alm, 1958",template,,,False,False
smgpoi0c5b29b6c354d76dfd1084c2bd9c1c51,Winter walk and snowshoe trail to the Jocherhof farm,cycling,Welschnofen/Nova Levante,2,900.0,4.2,Cycling route in Welschnofen/Nova Levante.,"winter walk and snowshoe trail, the jocherhof farm, winter, jocherhof",template,,,False,False
smgpoic8126abc13ba4111880088dccf9e7e80_reduced,Snowsho Hike: Lanzenschuster  - Möltner Joch,hiking,Mölten/Meltina,2,900.0,4.2,Hiking route in Mölten/Meltina.,"snowsho hike, lanzenschuster  - möltner joch",template,,,False,False
smgpoi1640c62c2277b5da0119e3f896cbbc1b,Excursion with snowshoes: Schermoos - Möltner Joch,cycling,Mölten/Meltina,2,900.0,4.2,Cycling route in Mölten/Meltina.,"excursion, snowshoes, schermoos - möltner joch",template,,,False,False
